nome,preco,quantidade,tipo,data_scraping
Adesivo | G2 Esports (Dourado) | Xangai 2024,73.27,16,Legends,2024-12-12
Adesivo | Djoko (Purpurinado) | Xangai 2024,0.1,59,Autographs,2024-12-12
Adesivo | Twistzz | Xangai 2024,0.34,37,Autographs,2024-12-12
Adesivo | skullz | Xangai 2024,0.15,52,Autographs,2024-12-12
Adesivo | 910 (Purpurinado) | Xangai 2024,6.86,12,Autographs,2024-12-12
Adesivo | jL (Purpurinado) | Xangai 2024,0.29,46,Autographs,2024-12-12
Adesivo | snow (Purpurinado) | Xangai 2024,0.92,10,Autographs,2024-12-12
Adesivo | sjuush (Purpurinado) | Xangai 2024,0.05,52,Autographs,2024-12-12
Adesivo | m0NESY | Xangai 2024,0.84,52,Autographs,2024-12-12
Adesivo | Aleksib (Purpurinado) | Xangai 2024,0.21,37,Autographs,2024-12-12
Adesivo | Ex3rcice (Purpurinado) | Xangai 2024,0.09,33,Autographs,2024-12-11
Cápsula de Autógrafos dos Desafiantes do Xangai 2024,1.05,134,Autographs,2024-12-12
Adesivo | paiN Gaming (Dourado) | Xangai 2024,3.24,12,Challengers,2024-12-11
Adesivo | Fnatic (Dourado) | Xangai 2024,5.75,10,Challengers,2024-12-12
Adesivo | BIG (Holográfico) | Xangai 2024,2.16,20,Challengers,2024-12-12
Adesivo | BIG (Dourado) | Xangai 2024,8.41,2,Challengers,2024-12-12
Adesivo | Complexity Gaming (Holográfico) | Xangai 2024,1.93,11,Challengers,2024-12-11
Adesivo | FURIA (Dourado) | Xangai 2024,10.18,14,Challengers,2024-12-12
Adesivo | Complexity Gaming (Dourado) | Xangai 2024,5.03,8,Challengers,2024-12-12
Adesivo | The MongolZ (Dourado) | Xangai 2024,98.35,3,Challengers,2024-12-12
Adesivo | paiN Gaming (Holográfico) | Xangai 2024,4.22,8,Challengers,2024-12-12
Adesivo | Virtus.pro (Dourado) | Xangai 2024,4.42,15,Challengers,2024-12-11
Adesivo | The MongolZ (Holográfico) | Xangai 2024,10.81,20,Challengers,2024-12-12
Adesivo | Virtus.pro (Holográfico) | Xangai 2024,4.06,11,Challengers,2024-12-12
Adesivo | Team Liquid (Dourado) | Xangai 2024,24.65,12,Challengers,2024-12-12
Adesivo | Complexity Gaming (Purpurinado) | Xangai 2024,0.25,24,Challengers,2024-12-12
Adesivo | FURIA (Purpurinado) | Xangai 2024,0.3,30,Challengers,2024-12-12
Cápsula de Adesivos das Desafiantes do Xangai 2024,1.0,427,Challengers,2024-12-11
Adesivo | The MongolZ (Purpurinado) | Xangai 2024,5.22,18,Challengers,2024-12-11
Adesivo | Fnatic (Holográfico) | Xangai 2024,3.35,13,Challengers,2024-12-12
Adesivo | Fnatic (Purpurinado) | Xangai 2024,0.34,24,Challengers,2024-12-11
Adesivo | Fnatic | Xangai 2024,0.04,31,Challengers,2024-12-12
Adesivo | The MongolZ | Xangai 2024,0.73,37,Challengers,2024-12-12
Adesivo | Team Liquid (Holográfico) | Xangai 2024,5.52,7,Challengers,2024-12-12
Adesivo | Team Liquid | Xangai 2024,0.1,45,Challengers,2024-12-11
Adesivo | paiN Gaming | Xangai 2024,0.05,49,Challengers,2024-12-11
Adesivo | BIG | Xangai 2024,0.03,69,Challengers,2024-12-12
Adesivo | BIG (Purpurinado) | Xangai 2024,0.14,29,Challengers,2024-12-12
Adesivo | paiN Gaming (Purpurinado) | Xangai 2024,0.17,22,Challengers,2024-12-12
Adesivo | Virtus.pro (Purpurinado) | Xangai 2024,0.39,9,Challengers,2024-12-12
Adesivo | FURIA | Xangai 2024,0.07,67,Challengers,2024-12-12
Adesivo | Team Liquid (Purpurinado) | Xangai 2024,0.65,47,Challengers,2024-12-12
Adesivo | MIBR (Dourado) | Xangai 2024,3.84,9,Contenders,2024-12-12
Adesivo | Cloud9 (Dourado) | Xangai 2024,5.06,13,Contenders,2024-12-12
Adesivo | GamerLegion (Holográfico) | Xangai 2024,1.97,18,Contenders,2024-12-12
Adesivo | Imperial Esports (Dourado) | Xangai 2024,4.21,2,Contenders,2024-12-12
Adesivo | Rare Atom (Dourado) | Xangai 2024,40.73,5,Contenders,2024-12-12
Adesivo | FlyQuest (Dourado) | Xangai 2024,8.0,16,Contenders,2024-12-12
Adesivo | Passion UA (Dourado) | Xangai 2024,9.49,6,Contenders,2024-12-12
Adesivo | Rare Atom (Holográfico) | Xangai 2024,11.53,10,Contenders,2024-12-12
Adesivo | MIBR (Holográfico) | Xangai 2024,1.89,27,Contenders,2024-12-12
Adesivo | Perfect World (Dourado) | Xangai 2024,20.94,19,Challengers,2024-12-12
Adesivo | Wildcard (Purpurinado) | Xangai 2024,0.48,30,Contenders,2024-12-12
Adesivo | Wildcard (Holográfico) | Xangai 2024,4.6,21,Contenders,2024-12-11
Adesivo | Imperial Esports (Purpurinado) | Xangai 2024,0.29,37,Contenders,2024-12-12
Adesivo | MIBR | Xangai 2024,0.04,79,Contenders,2024-12-12
Adesivo | Perfect World (Holográfico) | Xangai 2024,8.75,20,Challengers,2024-12-12
Adesivo | GamerLegion | Xangai 2024,0.03,140,Contenders,2024-12-12
Adesivo | Wildcard (Dourado) | Xangai 2024,7.9,9,Contenders,2024-12-12
Adesivo | Imperial Esports | Xangai 2024,0.04,76,Contenders,2024-12-12
Adesivo | Wildcard | Xangai 2024,0.06,103,Contenders,2024-12-12
Adesivo | FlyQuest (Purpurinado) | Xangai 2024,0.74,30,Contenders,2024-12-12
Adesivo | Cloud9 | Xangai 2024,0.06,66,Contenders,2024-12-12
Adesivo | Rare Atom | Xangai 2024,0.27,52,Contenders,2024-12-12
Adesivo | MIBR (Purpurinado) | Xangai 2024,0.12,46,Contenders,2024-12-12
Adesivo | GamerLegion (Purpurinado) | Xangai 2024,0.08,29,Contenders,2024-12-11
Adesivo | Perfect World (Purpurinado) | Xangai 2024,0.59,55,Challengers,2024-12-12
Adesivo | GamerLegion (Dourado) | Xangai 2024,4.46,9,Contenders,2024-12-12
Adesivo | Perfect World | Xangai 2024,0.06,180,Challengers,2024-12-12
Adesivo | Cloud9 (Purpurinado) | Xangai 2024,0.61,46,Contenders,2024-12-12
Adesivo | Passion UA | Xangai 2024,0.11,57,Contenders,2024-12-12
Adesivo | Passion UA (Purpurinado) | Xangai 2024,0.54,34,Contenders,2024-12-12
Adesivo | FlyQuest | Xangai 2024,0.06,86,Contenders,2024-12-12
Adesivo | FlyQuest (Holográfico) | Xangai 2024,6.28,21,Contenders,2024-12-12
Adesivo | Complexity Gaming | Xangai 2024,0.03,45,Challengers,2024-12-12
Adesivo | Virtus.pro | Xangai 2024,0.05,42,Challengers,2024-12-12
Adesivo | FURIA (Holográfico) | Xangai 2024,8.3,10,Challengers,2024-12-12
Adesivo | Cloud9 (Holográfico) | Xangai 2024,4.39,10,Contenders,2024-12-11
Adesivo | Imperial Esports (Holográfico) | Xangai 2024,2.02,14,Contenders,2024-12-12
Adesivo | Passion UA (Holográfico) | Xangai 2024,4.25,13,Contenders,2024-12-12
Adesivo | Rare Atom (Purpurinado) | Xangai 2024,1.64,26,Contenders,2024-12-12
Adesivo | Team Spirit (Purpurinado) | Xangai 2024,1.2,75,Legends,2024-12-12
Adesivo | Natus Vincere (Purpurinado) | Xangai 2024,0.34,88,Legends,2024-12-12
Adesivo | G2 Esports (Purpurinado) | Xangai 2024,2.55,38,Legends,2024-12-12
Adesivo | FaZe Clan (Purpurinado) | Xangai 2024,0.27,53,Legends,2024-12-11
Adesivo | HEROIC (Holográfico) | Xangai 2024,2.32,16,Legends,2024-12-10
Adesivo | Team Spirit (Holográfico) | Xangai 2024,11.01,25,Legends,2024-12-12
Adesivo | chelo (Holográfico) | Xangai 2024,2.26,8,Autographs,2024-12-11
Adesivo | MATYS (Dourado) | Xangai 2024,9.54,4,Autographs,2024-12-11
Adesivo | drop (Dourado) | Xangai 2024,8.25,6,Autographs,2024-12-12
Adesivo | Liazz (Purpurinado) | Xangai 2024,0.11,28,Autographs,2024-12-12
Adesivo | tabseN (Purpurinado) | Xangai 2024,0.09,11,Autographs,2024-12-11
Adesivo | Summer (Dourado) | Xangai 2024,18.75,2,Autographs,2024-12-11
Adesivo | FlameZ (Dourado) | Xangai 2024,15.72,8,Autographs,2024-12-12
Adesivo | EliGE (Purpurinado) | Xangai 2024,0.25,11,Autographs,2024-12-12
Adesivo | electronic (Dourado) | Xangai 2024,10.35,6,Autographs,2024-12-12
Adesivo | electronic (Purpurinado) | Xangai 2024,0.23,18,Autographs,2024-12-12
Adesivo | blameF (Purpurinado) | Xangai 2024,0.11,18,Autographs,2024-12-12
Adesivo | skullz (Holográfico) | Xangai 2024,6.29,3,Autographs,2024-12-12
Adesivo | Senzu (Holográfico) | Xangai 2024,11.39,7,Autographs,2024-12-09
Adesivo | fEAR (Dourado) | Xangai 2024,5.49,8,Autographs,2024-12-12
Adesivo | dexter (Holográfico) | Xangai 2024,27.74,5,Autographs,2024-12-12
Adesivo | VINI (Dourado) | Xangai 2024,16.0,2,Autographs,2024-12-12
Adesivo | bLitz (Purpurinado) | Xangai 2024,0.75,14,Autographs,2024-12-12
Adesivo | zont1x (Dourado) | Xangai 2024,19.21,3,Autographs,2024-12-12
Adesivo | fame (Holográfico) | Xangai 2024,1.31,7,Autographs,2024-12-12
Adesivo | kauez (Dourado) | Xangai 2024,10.31,6,Autographs,2024-12-10
Adesivo | aNdu (Purpurinado) | Xangai 2024,0.1,22,Autographs,2024-12-11
Adesivo | ropz (Dourado) | Xangai 2024,26.73,8,Autographs,2024-12-12
Adesivo | Summer (Holográfico) | Xangai 2024,3.07,8,Autographs,2024-12-10
Adesivo | VINI (Holográfico) | Xangai 2024,2.45,17,Autographs,2024-12-12
Adesivo | TRY (Holográfico) | Xangai 2024,0.71,15,Autographs,2024-12-12
Adesivo | mzinho (Dourado) | Xangai 2024,483.14,2,Autographs,2024-12-11
Adesivo | Techno4K | Xangai 2024,0.27,29,Autographs,2024-12-12
Adesivo | saffee (Holográfico) | Xangai 2024,0.83,28,Autographs,2024-12-12
Adesivo | mzinho | Xangai 2024,0.3,4,Autographs,2024-12-11
Adesivo | NiKo (Dourado) | Xangai 2024,499.99,5,Autographs,2024-12-11
Adesivo | JBa (Holográfico) | Xangai 2024,31.11,2,Autographs,2024-12-11
Adesivo | stanislaw (Dourado) | Xangai 2024,21.98,3,Autographs,2024-12-12
Adesivo | ztr (Dourado) | Xangai 2024,4.8,13,Autographs,2024-12-11
Adesivo | w0nderful (Holográfico) | Xangai 2024,1.21,35,Autographs,2024-12-10
Adesivo | ICY (Holográfico) | Xangai 2024,1.0,26,Autographs,2024-12-12
Adesivo | frozen (Holográfico) | Xangai 2024,1.51,21,Autographs,2024-12-12
Adesivo | JDC (Purpurinado) | Xangai 2024,0.1,9,Autographs,2024-12-12
Adesivo | Boombl4 (Dourado) | Xangai 2024,5.15,6,Autographs,2024-12-12
Adesivo | xertioN (Holográfico) | Xangai 2024,0.85,18,Autographs,2024-12-12
Adesivo | somebody (Dourado) | Xangai 2024,114.82,4,Autographs,2024-12-12
Adesivo | b1t (Purpurinado) | Xangai 2024,0.11,57,Autographs,2024-12-12
Adesivo | Brollan (Holográfico) | Xangai 2024,1.41,13,Autographs,2024-12-12
Adesivo | brnz4n (Gold) | Shanghai 2024,10.48,3,Autographs,2024-12-12
Adesivo | EliGE | Xangai 2024,0.07,14,Autographs,2024-12-12
Adesivo | biguzera | Xangai 2024,0.06,23,Autographs,2024-12-12
Adesivo | zont1x (Holográfico) | Xangai 2024,1.03,19,Autographs,2024-12-10
Adesivo | torzsi (Dourado) | Xangai 2024,10.42,8,Autographs,2024-12-12
Adesivo | kauez | Xangai 2024,0.04,27,Autographs,2024-12-10
Adesivo | zeRRoFIX (Purpurinado) | Xangai 2024,0.1,22,Autographs,2024-12-12
Adesivo | s-chilla | Xangai 2024,0.31,17,Autographs,2024-12-12
Adesivo | NQZ | Xangai 2024,0.05,25,Autographs,2024-12-11
Adesivo | rigoN | Xangai 2024,0.06,36,Autographs,2024-12-12
Adesivo | xertioN (Dourado) | Xangai 2024,8.24,6,Autographs,2024-12-12
Adesivo | Brollan (Purpurinado) | Xangai 2024,0.05,75,Autographs,2024-12-09
Adesivo | chopper (Holográfico) | Xangai 2024,0.98,18,Autographs,2024-12-09
Adesivo | Maka (Purpurinado) | Xangai 2024,0.08,46,Autographs,2024-12-12
Adesivo | FlameZ (Purpurinado) | Xangai 2024,0.13,33,Autographs,2024-12-12
Adesivo | Techno4K (Holográfico) | Xangai 2024,15.98,4,Autographs,2024-12-12
Adesivo | Grim (Dourado) | Xangai 2024,13.92,5,Autographs,2024-12-11
Adesivo | Sonic (Dourado) | Xangai 2024,5.75,6,Autographs,2024-12-12
Adesivo | insani (Purpurinado) | Xangai 2024,0.66,21,Autographs,2024-12-09
Adesivo | VINI | Xangai 2024,0.05,35,Autographs,2024-12-12
Adesivo | Liazz | Xangai 2024,0.04,71,Autographs,2024-12-12
Adesivo | lux (Purpurinado) | Xangai 2024,0.2,20,Autographs,2024-12-11
Adesivo | Senzu | Xangai 2024,0.52,21,Autographs,2024-12-12
Adesivo | afro (Dourado) | Xangai 2024,31.46,4,Autographs,2024-12-12
Adesivo | n0rb3r7 | Xangai 2024,0.07,12,Autographs,2024-12-11
Adesivo | tabseN (Holográfico) | Xangai 2024,2.47,6,Autographs,2024-12-10
Adesivo | hallzerk | Xangai 2024,0.03,24,Autographs,2024-12-11
Adesivo | chopper | Xangai 2024,0.04,212,Autographs,2024-12-11
Adesivo | stanislaw | Xangai 2024,0.05,41,Autographs,2024-12-12
Adesivo | fame | Xangai 2024,0.06,22,Autographs,2024-12-12
Adesivo | noway | Xangai 2024,0.04,28,Autographs,2024-12-12
Adesivo | NertZ | Xangai 2024,0.03,229,Autographs,2024-12-12
Adesivo | drop | Xangai 2024,0.05,45,Autographs,2024-12-12
Adesivo | NiKo (Purpurinado) | Xangai 2024,11.2,8,Autographs,2024-12-12
Adesivo | Ex3rcice | Xangai 2024,0.03,235,Autographs,2024-12-10
Adesivo | aNdu | Xangai 2024,0.06,27,Autographs,2024-12-12
Adesivo | brnz4n | Shanghai 2024,0.04,60,Autographs,2024-12-10
Adesivo | broky (Holográfico) | Xangai 2024,1.1,27,Autographs,2024-12-12
Adesivo | aNdu (Holográfico) | Xangai 2024,1.2,17,Autographs,2024-12-12
Adesivo | syrsoN (Purpurinado) | Xangai 2024,0.09,22,Autographs,2024-12-09
Adesivo | jL | Xangai 2024,0.09,64,Autographs,2024-12-11
Adesivo | Aleksib (Holográfico) | Xangai 2024,1.54,38,Autographs,2024-12-12
Adesivo | bLitz | Xangai 2024,0.11,25,Autographs,2024-12-12
Adesivo | Ex3rcice (Holográfico) | Xangai 2024,1.52,12,Autographs,2024-12-11
Adesivo | Volt (Purpurinado) | Xangai 2024,0.12,16,Autographs,2024-12-12
Adesivo | Jame | Xangai 2024,0.4,39,Autographs,2024-12-12
Adesivo | FlameZ | Xangai 2024,0.03,218,Autographs,2024-12-12
Adesivo | Heavygod | Xangai 2024,0.04,59,Autographs,2024-12-10
Adesivo | mezii (Dourado) | Xangai 2024,11.8,4,Autographs,2024-12-12
Adesivo | MATYS | Xangai 2024,0.06,19,Autographs,2024-12-10
Adesivo | felps | Xangai 2024,0.04,35,Autographs,2024-12-12
Adesivo | m0NESY (Holográfico) | Xangai 2024,46.72,8,Autographs,2024-12-12
Adesivo | saffee | Xangai 2024,0.03,91,Autographs,2024-12-12
Adesivo | Aleksib | Xangai 2024,0.03,89,Autographs,2024-12-12
Adesivo | broky | Xangai 2024,0.03,153,Autographs,2024-12-12
Adesivo | decenty | Xangai 2024,0.03,106,Autographs,2024-12-12
Adesivo | chelo | Xangai 2024,0.06,37,Autographs,2024-12-12
Adesivo | apEX (Purpurinado) | Xangai 2024,0.07,57,Autographs,2024-12-12
Adesivo | dexter | Xangai 2024,1.5,44,Autographs,2024-12-10
Adesivo | w0nderful (Purpurinado) | Xangai 2024,0.1,68,Autographs,2024-12-12
Cápsula de Adesivos das Desafiantes Regionais do Xangai 2024,0.97,880,Contenders,2024-12-12
Adesivo | 3DMAX (Holográfico) | Xangai 2024,4.0,31,Legends,2024-12-12
Adesivo | Techno4K (Dourado) | Xangai 2024,84.06,2,Autographs,2024-12-12
Adesivo | EliGE (Holográfico) | Xangai 2024,3.48,8,Autographs,2024-12-12
Adesivo | decenty (Dourado) | Xangai 2024,0.0,0,Autographs,2024-12-12
Adesivo | snow (Dourado) | Xangai 2024,14.27,6,Autographs,2024-12-12
Adesivo | Jimpphat (Dourado) | Xangai 2024,13.42,4,Autographs,2024-12-12
Adesivo | Boombl4 (Purpurinado) | Xangai 2024,0.16,11,Autographs,2024-12-12
Adesivo | JT (Holográfico) | Xangai 2024,2.79,10,Autographs,2024-12-12
Adesivo | Spinx (Dourado) | Xangai 2024,15.1,2,Autographs,2024-12-12
Adesivo | Kaze (Holográfico) | Xangai 2024,33.14,5,Autographs,2024-12-12
Adesivo | Ax1Le (Holográfico) | Xangai 2024,1.1,20,Autographs,2024-12-12
Adesivo | magixx (Dourado) | Xangai 2024,18.1,4,Autographs,2024-12-12
Adesivo | snow (Holográfico) | Xangai 2024,4.48,6,Autographs,2024-12-12
Adesivo | biguzera (Purpurinado) | Xangai 2024,0.16,35,Autographs,2024-12-12
Adesivo | noway (Purpurinado) | Xangai 2024,0.14,15,Autographs,2024-12-12
Adesivo | Kaze | Xangai 2024,0.34,24,Autographs,2024-12-12
Adesivo | somebody (Purpurinado) | Xangai 2024,1.38,13,Autographs,2024-12-11
Adesivo | donk (Dourado) | Xangai 2024,349.55,2,Autographs,2024-12-12
Adesivo | drop (Purpurinado) | Xangai 2024,0.21,19,Autographs,2024-12-11
Adesivo | yuurih (Purpurinado) | Xangai 2024,0.41,28,Autographs,2024-12-12
Adesivo | Ax1Le (Dourado) | Xangai 2024,6.18,9,Autographs,2024-12-11
Adesivo | fame (Dourado) | Xangai 2024,8.48,7,Autographs,2024-12-11
Adesivo | tabseN | Xangai 2024,0.05,16,Autographs,2024-12-12
Adesivo | Summer (Purpurinado) | Xangai 2024,0.48,31,Autographs,2024-12-12
Adesivo | bLitz (Dourado) | Xangai 2024,0.0,0,Autographs,2024-12-12
Adesivo | bodyy (Holográfico) | Xangai 2024,1.52,10,Autographs,2024-12-12
Adesivo | rigoN (Holográfico) | Xangai 2024,1.58,9,Autographs,2024-12-12
Adesivo | FL4MUS (Purpurinado) | Xangai 2024,0.39,27,Autographs,2024-12-12
Adesivo | iM (Purpurinado) | Xangai 2024,0.11,77,Autographs,2024-12-11
Adesivo | ChildKing (Purpurinado) | Xangai 2024,1.12,22,Autographs,2024-12-11
Adesivo | VINI (Purpurinado) | Xangai 2024,0.34,36,Autographs,2024-12-12
Adesivo | ztr (Holográfico) | Xangai 2024,1.76,22,Autographs,2024-12-12
Adesivo | NertZ (Purpurinado) | Xangai 2024,0.07,35,Autographs,2024-12-12
Adesivo | susp (Holográfico) | Xangai 2024,1.1,15,Autographs,2024-12-12
Adesivo | huNter- (Holográfico) | Xangai 2024,4.21,10,Autographs,2024-12-12
Adesivo | 910 | Xangai 2024,0.82,18,Autographs,2024-12-09
Adesivo | karrigan | Xangai 2024,0.04,82,Autographs,2024-12-12
Adesivo | FalleN (Purpurinado) | Xangai 2024,1.9,8,Autographs,2024-12-11
Adesivo | w0nderful (Dourado) | Xangai 2024,10.62,7,Autographs,2024-12-12
Adesivo | aliStair (Purpurinado) | Xangai 2024,0.11,49,Autographs,2024-12-10
Adesivo | jackasmo | Xangai 2024,0.03,41,Autographs,2024-12-11
Adesivo | TeSeS (Purpurinado) | Xangai 2024,0.06,42,Autographs,2024-12-12
Adesivo | ultimate | Xangai 2024,0.18,45,Autographs,2024-12-11
Adesivo | donk (Purpurinado) | Xangai 2024,3.84,43,Autographs,2024-12-09
Adesivo | felps (Purpurinado) | Xangai 2024,0.18,34,Autographs,2024-12-12
Adesivo | stanislaw (Holográfico) | Xangai 2024,2.64,12,Autographs,2024-12-09
Adesivo | FL1T (Purpurinado) | Xangai 2024,0.11,18,Autographs,2024-12-12
Adesivo | sl3nd | Xangai 2024,0.04,31,Autographs,2024-12-12
Adesivo | JDC | Xangai 2024,0.05,19,Autographs,2024-12-12
Adesivo | jambo | Xangai 2024,0.05,39,Autographs,2024-12-11
Adesivo | KSCERATO (Dourado) | Xangai 2024,71.18,2,Autographs,2024-12-12
Adesivo | phzy (Holográfico) | Xangai 2024,1.33,24,Autographs,2024-12-12
Adesivo | ZywOo (Dourado) | Xangai 2024,243.26,4,Autographs,2024-12-10
Adesivo | MATYS (Holográfico) | Xangai 2024,1.32,11,Autographs,2024-12-10
Adesivo | torzsi (Holográfico) | Xangai 2024,1.1,22,Autographs,2024-12-12
Adesivo | skullz (Purpurinado) | Xangai 2024,0.7,16,Autographs,2024-12-12
Adesivo | noway (Holográfico) | Xangai 2024,0.87,24,Autographs,2024-12-11
Adesivo | Ex3rcice (Dourado) | Xangai 2024,3.85,15,Autographs,2024-12-12
Adesivo | ZywOo (Purpurinado) | Xangai 2024,5.66,20,Autographs,2024-12-12
Adesivo | sh1ro | Xangai 2024,0.04,55,Autographs,2024-12-12
Adesivo | aliStair | Xangai 2024,0.03,50,Autographs,2024-12-10
Adesivo | FalleN | Xangai 2024,0.88,15,Autographs,2024-12-10
Adesivo | Graviti | Xangai 2024,0.03,259,Autographs,2024-12-12
Adesivo | Twistzz (Dourado) | Xangai 2024,67.9,2,Autographs,2024-12-12
Adesivo | JT (Purpurinado) | Xangai 2024,0.09,19,Autographs,2024-12-11
Adesivo | KRIMZ (Holográfico) | Xangai 2024,1.57,12,Autographs,2024-12-11
Adesivo | degster (Holográfico) | Xangai 2024,0.94,20,Autographs,2024-12-12
