nome,preco,quantidade,tipo,data_scraping
Adesivo | G2 Esports (Dourado) | Xangai 2024,10.44,18,Legends,2024-12-14
Adesivo | Djoko (Purpurinado) | Xangai 2024,0.07,72,Autographs,2024-12-13
Adesivo | Twistzz | Xangai 2024,0.31,37,Autographs,2024-12-14
Adesivo | skullz | Xangai 2024,0.08,76,Autographs,2024-12-14
Adesivo | 910 (Purpurinado) | Xangai 2024,1.06,31,Autographs,2024-12-14
Adesivo | jL (Purpurinado) | Xangai 2024,0.29,46,Autographs,2024-12-12
Adesivo | snow (Purpurinado) | Xangai 2024,0.59,21,Autographs,2024-12-14
Adesivo | sjuush (Purpurinado) | Xangai 2024,0.04,69,Autographs,2024-12-14
Adesivo | m0NESY | Xangai 2024,0.73,84,Autographs,2024-12-13
Adesivo | Aleksib (Purpurinado) | Xangai 2024,0.19,54,Autographs,2024-12-13
Adesivo | Ex3rcice (Purpurinado) | Xangai 2024,0.06,92,Autographs,2024-12-14
Cápsula de Autógrafos dos Desafiantes do Xangai 2024,1.0,48,Autographs,2024-12-14
Adesivo | paiN Gaming (Dourado) | Xangai 2024,5.07,8,Challengers,2024-12-14
Adesivo | Fnatic (Dourado) | Xangai 2024,5.75,11,Challengers,2024-12-14
Adesivo | BIG (Holográfico) | Xangai 2024,2.48,20,Challengers,2024-12-14
Adesivo | BIG (Dourado) | Xangai 2024,18.24,6,Challengers,2024-12-14
Adesivo | Complexity Gaming (Holográfico) | Xangai 2024,2.02,9,Challengers,2024-12-14
Adesivo | FURIA (Dourado) | Xangai 2024,9.11,14,Challengers,2024-12-13
Adesivo | Complexity Gaming (Dourado) | Xangai 2024,5.19,10,Challengers,2024-12-14
Adesivo | The MongolZ (Dourado) | Xangai 2024,18.23,16,Challengers,2024-12-14
Adesivo | paiN Gaming (Holográfico) | Xangai 2024,4.1,12,Challengers,2024-12-14
Adesivo | Virtus.pro (Dourado) | Xangai 2024,6.72,6,Challengers,2024-12-14
Adesivo | The MongolZ (Holográfico) | Xangai 2024,3.05,29,Challengers,2024-12-14
Adesivo | Virtus.pro (Holográfico) | Xangai 2024,4.76,7,Challengers,2024-12-13
Adesivo | Team Liquid (Dourado) | Xangai 2024,9.6,16,Challengers,2024-12-14
Adesivo | Complexity Gaming (Purpurinado) | Xangai 2024,0.23,30,Challengers,2024-12-14
Adesivo | FURIA (Purpurinado) | Xangai 2024,0.4,24,Challengers,2024-12-13
Cápsula de Adesivos das Desafiantes do Xangai 2024,0.89,145,Challengers,2024-12-14
Adesivo | The MongolZ (Purpurinado) | Xangai 2024,0.95,32,Challengers,2024-12-13
Adesivo | Fnatic (Holográfico) | Xangai 2024,1.78,23,Challengers,2024-12-14
Adesivo | Fnatic (Purpurinado) | Xangai 2024,0.29,36,Challengers,2024-12-14
Adesivo | Fnatic | Xangai 2024,0.04,57,Challengers,2024-12-14
Adesivo | The MongolZ | Xangai 2024,0.11,123,Challengers,2024-12-14
Adesivo | Team Liquid (Holográfico) | Xangai 2024,3.97,14,Challengers,2024-12-14
Adesivo | Team Liquid | Xangai 2024,0.05,92,Challengers,2024-12-14
Adesivo | paiN Gaming | Xangai 2024,0.04,73,Challengers,2024-12-14
Adesivo | BIG | Xangai 2024,0.03,141,Challengers,2024-12-13
Adesivo | BIG (Purpurinado) | Xangai 2024,0.1,41,Challengers,2024-12-14
Adesivo | paiN Gaming (Purpurinado) | Xangai 2024,0.13,36,Challengers,2024-12-14
Adesivo | Virtus.pro (Purpurinado) | Xangai 2024,0.21,28,Challengers,2024-12-14
Adesivo | FURIA | Xangai 2024,0.04,148,Challengers,2024-12-14
Adesivo | Team Liquid (Purpurinado) | Xangai 2024,0.53,59,Challengers,2024-12-13
Adesivo | MIBR (Dourado) | Xangai 2024,3.84,8,Contenders,2024-12-14
Adesivo | Cloud9 (Dourado) | Xangai 2024,5.52,12,Contenders,2024-12-14
Adesivo | GamerLegion (Holográfico) | Xangai 2024,2.0,15,Contenders,2024-12-14
Adesivo | Imperial Esports (Dourado) | Xangai 2024,4.27,4,Contenders,2024-12-14
Adesivo | Rare Atom (Dourado) | Xangai 2024,40.9,5,Contenders,2024-12-14
Adesivo | FlyQuest (Dourado) | Xangai 2024,9.94,12,Contenders,2024-12-14
Adesivo | Passion UA (Dourado) | Xangai 2024,38.43,3,Contenders,2024-12-14
Adesivo | Rare Atom (Holográfico) | Xangai 2024,12.08,13,Contenders,2024-12-14
Adesivo | MIBR (Holográfico) | Xangai 2024,1.86,30,Contenders,2024-12-14
Adesivo | Perfect World (Dourado) | Xangai 2024,16.33,24,Legends,2024-12-14
Adesivo | Wildcard (Purpurinado) | Xangai 2024,0.47,64,Contenders,2024-12-14
Adesivo | Wildcard (Holográfico) | Xangai 2024,4.99,9,Contenders,2024-12-14
Adesivo | Imperial Esports (Purpurinado) | Xangai 2024,0.27,94,Contenders,2024-12-13
Adesivo | MIBR | Xangai 2024,0.03,364,Contenders,2024-12-13
Adesivo | Perfect World (Holográfico) | Xangai 2024,7.05,38,Legends,2024-12-14
Adesivo | GamerLegion | Xangai 2024,0.03,246,Contenders,2024-12-13
Adesivo | Wildcard (Dourado) | Xangai 2024,7.64,6,Contenders,2024-12-14
Adesivo | Imperial Esports | Xangai 2024,0.04,263,Contenders,2024-12-14
Adesivo | Wildcard | Xangai 2024,0.08,94,Contenders,2024-12-14
Adesivo | FlyQuest (Purpurinado) | Xangai 2024,0.82,23,Contenders,2024-12-13
Adesivo | Cloud9 | Xangai 2024,0.05,305,Contenders,2024-12-14
Adesivo | Rare Atom | Xangai 2024,0.18,172,Contenders,2024-12-14
Adesivo | MIBR (Purpurinado) | Xangai 2024,0.11,51,Contenders,2024-12-13
Adesivo | GamerLegion (Purpurinado) | Xangai 2024,0.1,30,Contenders,2024-12-14
Adesivo | Perfect World (Purpurinado) | Xangai 2024,0.46,87,Legends,2024-12-14
Adesivo | GamerLegion (Dourado) | Xangai 2024,4.53,14,Contenders,2024-12-14
Adesivo | Perfect World | Xangai 2024,0.04,303,Legends,2024-12-14
Adesivo | Cloud9 (Purpurinado) | Xangai 2024,0.62,31,Contenders,2024-12-13
Adesivo | Passion UA | Xangai 2024,0.09,178,Contenders,2024-12-14
Adesivo | Passion UA (Purpurinado) | Xangai 2024,0.39,54,Contenders,2024-12-14
Adesivo | FlyQuest | Xangai 2024,0.07,187,Contenders,2024-12-14
Adesivo | FlyQuest (Holográfico) | Xangai 2024,7.22,13,Contenders,2024-12-14
Adesivo | Complexity Gaming | Xangai 2024,0.03,68,Challengers,2024-12-14
Adesivo | Virtus.pro | Xangai 2024,0.06,41,Challengers,2024-12-14
Adesivo | FURIA (Holográfico) | Xangai 2024,8.88,7,Challengers,2024-12-14
Adesivo | Cloud9 (Holográfico) | Xangai 2024,5.14,12,Contenders,2024-12-13
Adesivo | Imperial Esports (Holográfico) | Xangai 2024,1.92,17,Contenders,2024-12-14
Adesivo | Passion UA (Holográfico) | Xangai 2024,4.11,16,Contenders,2024-12-14
Adesivo | Rare Atom (Purpurinado) | Xangai 2024,1.15,29,Contenders,2024-12-14
Adesivo | Team Spirit (Purpurinado) | Xangai 2024,1.2,75,Legends,2024-12-12
Adesivo | Natus Vincere (Purpurinado) | Xangai 2024,0.17,113,Legends,2024-12-14
Adesivo | G2 Esports (Purpurinado) | Xangai 2024,0.62,87,Legends,2024-12-14
Adesivo | FaZe Clan (Purpurinado) | Xangai 2024,1.41,34,Legends,2024-12-14
Adesivo | HEROIC (Holográfico) | Xangai 2024,0.96,38,Legends,2024-12-14
Adesivo | Team Spirit (Holográfico) | Xangai 2024,8.25,31,Legends,2024-12-14
Adesivo | chelo (Holográfico) | Xangai 2024,2.61,8,Autographs,2024-12-14
Adesivo | MATYS (Dourado) | Xangai 2024,6.86,4,Autographs,2024-12-14
Adesivo | drop (Dourado) | Xangai 2024,7.59,8,Autographs,2024-12-14
Adesivo | Liazz (Purpurinado) | Xangai 2024,0.12,22,Autographs,2024-12-14
Adesivo | tabseN (Purpurinado) | Xangai 2024,0.13,16,Autographs,2024-12-14
Adesivo | Summer (Dourado) | Xangai 2024,16.99,3,Autographs,2024-12-14
Adesivo | FlameZ (Dourado) | Xangai 2024,5.42,18,Autographs,2024-12-14
Adesivo | EliGE (Purpurinado) | Xangai 2024,0.17,14,Autographs,2024-12-13
Adesivo | electronic (Dourado) | Xangai 2024,11.84,4,Autographs,2024-12-14
Adesivo | electronic (Purpurinado) | Xangai 2024,0.28,14,Autographs,2024-12-14
Adesivo | blameF (Purpurinado) | Xangai 2024,0.11,18,Autographs,2024-12-13
Adesivo | skullz (Holográfico) | Xangai 2024,6.29,3,Autographs,2024-12-13
Adesivo | Senzu (Holográfico) | Xangai 2024,10.85,12,Autographs,2024-12-14
Adesivo | fEAR (Dourado) | Xangai 2024,9.58,4,Autographs,2024-12-14
Adesivo | dexter (Holográfico) | Xangai 2024,19.87,10,Autographs,2024-12-13
Adesivo | VINI (Dourado) | Xangai 2024,13.24,3,Autographs,2024-12-14
Adesivo | bLitz (Purpurinado) | Xangai 2024,0.39,22,Autographs,2024-12-14
Adesivo | zont1x (Dourado) | Xangai 2024,16.59,6,Autographs,2024-12-14
Adesivo | fame (Holográfico) | Xangai 2024,1.18,9,Autographs,2024-12-14
Adesivo | kauez (Dourado) | Xangai 2024,9.95,4,Autographs,2024-12-14
Adesivo | aNdu (Purpurinado) | Xangai 2024,0.09,25,Autographs,2024-12-13
Adesivo | ropz (Dourado) | Xangai 2024,167.8,1,Autographs,2024-12-14
Adesivo | Summer (Holográfico) | Xangai 2024,4.06,4,Autographs,2024-12-14
Adesivo | VINI (Holográfico) | Xangai 2024,3.14,17,Autographs,2024-12-14
Adesivo | TRY (Holográfico) | Xangai 2024,0.73,14,Autographs,2024-12-13
Adesivo | mzinho (Dourado) | Xangai 2024,241.19,5,Autographs,2024-12-14
Adesivo | Techno4K | Xangai 2024,0.27,29,Autographs,2024-12-12
Adesivo | saffee (Holográfico) | Xangai 2024,0.75,29,Autographs,2024-12-14
Adesivo | mzinho | Xangai 2024,0.19,25,Autographs,2024-12-14
Adesivo | NiKo (Dourado) | Xangai 2024,282.26,5,Autographs,2024-12-14
Adesivo | JBa (Holográfico) | Xangai 2024,13.93,8,Autographs,2024-12-14
Adesivo | stanislaw (Dourado) | Xangai 2024,16.14,6,Autographs,2024-12-14
Adesivo | ztr (Dourado) | Xangai 2024,8.12,12,Autographs,2024-12-13
Adesivo | w0nderful (Holográfico) | Xangai 2024,1.01,50,Autographs,2024-12-14
Adesivo | ICY (Holográfico) | Xangai 2024,0.82,28,Autographs,2024-12-14
Adesivo | frozen (Holográfico) | Xangai 2024,3.15,6,Autographs,2024-12-14
Adesivo | JDC (Purpurinado) | Xangai 2024,0.09,13,Autographs,2024-12-14
Adesivo | Boombl4 (Dourado) | Xangai 2024,3.42,5,Autographs,2024-12-14
Adesivo | xertioN (Holográfico) | Xangai 2024,0.69,21,Autographs,2024-12-14
Adesivo | somebody (Dourado) | Xangai 2024,114.49,4,Autographs,2024-12-14
Adesivo | b1t (Purpurinado) | Xangai 2024,0.09,62,Autographs,2024-12-14
Adesivo | Brollan (Holográfico) | Xangai 2024,1.41,13,Autographs,2024-12-12
Adesivo | brnz4n (Gold) | Shanghai 2024,10.46,3,Autographs,2024-12-14
Adesivo | EliGE | Xangai 2024,0.05,32,Autographs,2024-12-13
Adesivo | biguzera | Xangai 2024,0.05,40,Autographs,2024-12-13
Adesivo | zont1x (Holográfico) | Xangai 2024,1.91,21,Autographs,2024-12-14
Adesivo | torzsi (Dourado) | Xangai 2024,9.59,10,Autographs,2024-12-13
Adesivo | kauez | Xangai 2024,0.08,27,Autographs,2024-12-14
Adesivo | zeRRoFIX (Purpurinado) | Xangai 2024,0.1,21,Autographs,2024-12-13
Adesivo | s-chilla | Xangai 2024,0.31,17,Autographs,2024-12-12
Adesivo | NQZ | Xangai 2024,0.05,27,Autographs,2024-12-14
Adesivo | rigoN | Xangai 2024,0.05,36,Autographs,2024-12-13
Adesivo | xertioN (Dourado) | Xangai 2024,8.24,6,Autographs,2024-12-12
Adesivo | Brollan (Purpurinado) | Xangai 2024,0.05,46,Autographs,2024-12-14
Adesivo | chopper (Holográfico) | Xangai 2024,3.16,9,Autographs,2024-12-14
Adesivo | Maka (Purpurinado) | Xangai 2024,0.09,74,Autographs,2024-12-14
Adesivo | FlameZ (Purpurinado) | Xangai 2024,0.06,30,Autographs,2024-12-14
Adesivo | Techno4K (Holográfico) | Xangai 2024,13.26,3,Autographs,2024-12-13
Adesivo | Grim (Dourado) | Xangai 2024,11.67,8,Autographs,2024-12-14
Adesivo | Sonic (Dourado) | Xangai 2024,5.25,8,Autographs,2024-12-14
Adesivo | insani (Purpurinado) | Xangai 2024,0.14,35,Autographs,2024-12-14
Adesivo | VINI | Xangai 2024,0.05,35,Autographs,2024-12-12
Adesivo | Liazz | Xangai 2024,0.03,77,Autographs,2024-12-14
Adesivo | lux (Purpurinado) | Xangai 2024,0.2,18,Autographs,2024-12-13
Adesivo | Senzu | Xangai 2024,0.07,46,Autographs,2024-12-14
Adesivo | afro (Dourado) | Xangai 2024,15.73,7,Autographs,2024-12-14
Adesivo | n0rb3r7 | Xangai 2024,0.04,24,Autographs,2024-12-14
Adesivo | tabseN (Holográfico) | Xangai 2024,1.85,8,Autographs,2024-12-14
Adesivo | hallzerk | Xangai 2024,0.03,46,Autographs,2024-12-14
Adesivo | chopper | Xangai 2024,0.06,63,Autographs,2024-12-14
Adesivo | stanislaw | Xangai 2024,0.04,65,Autographs,2024-12-14
Adesivo | fame | Xangai 2024,0.06,37,Autographs,2024-12-14
Adesivo | noway | Xangai 2024,0.04,48,Autographs,2024-12-13
Adesivo | NertZ | Xangai 2024,0.03,151,Autographs,2024-12-14
Adesivo | drop | Xangai 2024,0.04,32,Autographs,2024-12-13
Adesivo | NiKo (Purpurinado) | Xangai 2024,7.13,29,Autographs,2024-12-13
Adesivo | Ex3rcice | Xangai 2024,0.03,346,Autographs,2024-12-14
Adesivo | aNdu | Xangai 2024,0.03,55,Autographs,2024-12-14
Adesivo | brnz4n | Shanghai 2024,0.03,71,Autographs,2024-12-14
Adesivo | broky (Holográfico) | Xangai 2024,1.9,12,Autographs,2024-12-13
Adesivo | aNdu (Holográfico) | Xangai 2024,1.21,12,Autographs,2024-12-14
Adesivo | syrsoN (Purpurinado) | Xangai 2024,0.2,14,Autographs,2024-12-14
Adesivo | jL | Xangai 2024,0.05,416,Autographs,2024-12-14
Adesivo | Aleksib (Holográfico) | Xangai 2024,1.18,53,Autographs,2024-12-14
Adesivo | bLitz | Xangai 2024,0.11,25,Autographs,2024-12-12
Adesivo | Ex3rcice (Holográfico) | Xangai 2024,1.51,19,Autographs,2024-12-13
Adesivo | Volt (Purpurinado) | Xangai 2024,0.27,13,Autographs,2024-12-14
Adesivo | Jame | Xangai 2024,0.23,65,Autographs,2024-12-14
Adesivo | FlameZ | Xangai 2024,0.03,129,Autographs,2024-12-13
Adesivo | Heavygod | Xangai 2024,0.05,40,Autographs,2024-12-13
Adesivo | mezii (Dourado) | Xangai 2024,5.31,12,Autographs,2024-12-14
Adesivo | MATYS | Xangai 2024,0.05,27,Autographs,2024-12-14
Adesivo | felps | Xangai 2024,0.05,33,Autographs,2024-12-13
Adesivo | m0NESY (Holográfico) | Xangai 2024,9.55,24,Autographs,2024-12-14
Adesivo | saffee | Xangai 2024,0.03,109,Autographs,2024-12-14
Adesivo | Aleksib | Xangai 2024,0.04,123,Autographs,2024-12-13
Adesivo | broky | Xangai 2024,0.07,43,Autographs,2024-12-14
Adesivo | decenty | Xangai 2024,0.03,106,Autographs,2024-12-12
Adesivo | chelo | Xangai 2024,0.06,48,Autographs,2024-12-13
Adesivo | apEX (Purpurinado) | Xangai 2024,0.07,57,Autographs,2024-12-12
Adesivo | dexter | Xangai 2024,1.4,125,Autographs,2024-12-14
Adesivo | w0nderful (Purpurinado) | Xangai 2024,0.12,64,Autographs,2024-12-14
Cápsula de Adesivos das Desafiantes Regionais do Xangai 2024,0.97,880,Contenders,2024-12-12
Adesivo | 3DMAX (Holográfico) | Xangai 2024,3.45,39,Legends,2024-12-14
Adesivo | Techno4K (Dourado) | Xangai 2024,39.03,2,Autographs,2024-12-14
Adesivo | EliGE (Holográfico) | Xangai 2024,3.48,8,Autographs,2024-12-12
Adesivo | decenty (Dourado) | Xangai 2024,13.26,3,Autographs,2024-12-14
Adesivo | snow (Dourado) | Xangai 2024,14.5,5,Autographs,2024-12-14
Adesivo | Jimpphat (Dourado) | Xangai 2024,12.65,4,Autographs,2024-12-13
Adesivo | Boombl4 (Purpurinado) | Xangai 2024,0.2,7,Autographs,2024-12-14
Adesivo | JT (Holográfico) | Xangai 2024,1.89,11,Autographs,2024-12-14
Adesivo | Spinx (Dourado) | Xangai 2024,5.58,11,Autographs,2024-12-14
Adesivo | Kaze (Holográfico) | Xangai 2024,16.61,14,Autographs,2024-12-14
Adesivo | Ax1Le (Holográfico) | Xangai 2024,1.38,15,Autographs,2024-12-14
Adesivo | magixx (Dourado) | Xangai 2024,68.17,2,Autographs,2024-12-14
Adesivo | snow (Holográfico) | Xangai 2024,2.85,6,Autographs,2024-12-13
Adesivo | biguzera (Purpurinado) | Xangai 2024,0.09,42,Autographs,2024-12-14
Adesivo | noway (Purpurinado) | Xangai 2024,0.09,27,Autographs,2024-12-14
Adesivo | Kaze | Xangai 2024,0.3,38,Autographs,2024-12-14
Adesivo | somebody (Purpurinado) | Xangai 2024,1.51,34,Autographs,2024-12-14
Adesivo | donk (Dourado) | Xangai 2024,879.92,3,Autographs,2024-12-14
Adesivo | drop (Purpurinado) | Xangai 2024,0.11,27,Autographs,2024-12-14
Adesivo | yuurih (Purpurinado) | Xangai 2024,0.32,32,Autographs,2024-12-14
Adesivo | Ax1Le (Dourado) | Xangai 2024,10.0,7,Autographs,2024-12-14
Adesivo | fame (Dourado) | Xangai 2024,8.48,7,Autographs,2024-12-11
Adesivo | tabseN | Xangai 2024,0.03,29,Autographs,2024-12-13
Adesivo | Summer (Purpurinado) | Xangai 2024,0.4,24,Autographs,2024-12-14
Adesivo | bLitz (Dourado) | Xangai 2024,27.83,1,Autographs,2024-12-13
Adesivo | bodyy (Holográfico) | Xangai 2024,1.35,13,Autographs,2024-12-14
Adesivo | rigoN (Holográfico) | Xangai 2024,1.44,9,Autographs,2024-12-14
Adesivo | FL4MUS (Purpurinado) | Xangai 2024,0.42,27,Autographs,2024-12-14
Adesivo | iM (Purpurinado) | Xangai 2024,0.07,94,Autographs,2024-12-14
Adesivo | ChildKing (Purpurinado) | Xangai 2024,1.04,14,Autographs,2024-12-14
Adesivo | VINI (Purpurinado) | Xangai 2024,0.3,37,Autographs,2024-12-14
Adesivo | ztr (Holográfico) | Xangai 2024,1.76,20,Autographs,2024-12-13
Adesivo | NertZ (Purpurinado) | Xangai 2024,0.05,44,Autographs,2024-12-14
Adesivo | susp (Holográfico) | Xangai 2024,1.07,17,Autographs,2024-12-14
Adesivo | huNter- (Holográfico) | Xangai 2024,2.36,25,Autographs,2024-12-14
Adesivo | 910 | Xangai 2024,0.86,39,Autographs,2024-12-13
Adesivo | karrigan | Xangai 2024,0.07,52,Autographs,2024-12-13
Adesivo | FalleN (Purpurinado) | Xangai 2024,1.63,18,Autographs,2024-12-14
Adesivo | w0nderful (Dourado) | Xangai 2024,8.85,12,Autographs,2024-12-14
Adesivo | aliStair (Purpurinado) | Xangai 2024,0.09,48,Autographs,2024-12-14
Adesivo | jackasmo | Xangai 2024,0.04,45,Autographs,2024-12-14
Adesivo | TeSeS (Purpurinado) | Xangai 2024,0.05,60,Autographs,2024-12-14
Adesivo | ultimate | Xangai 2024,0.31,33,Autographs,2024-12-13
Adesivo | donk (Purpurinado) | Xangai 2024,11.41,27,Autographs,2024-12-14
Adesivo | felps (Purpurinado) | Xangai 2024,0.18,34,Autographs,2024-12-12
Adesivo | stanislaw (Holográfico) | Xangai 2024,1.38,15,Autographs,2024-12-14
Adesivo | FL1T (Purpurinado) | Xangai 2024,0.1,22,Autographs,2024-12-14
Adesivo | sl3nd | Xangai 2024,0.04,51,Autographs,2024-12-14
Adesivo | JDC | Xangai 2024,0.04,25,Autographs,2024-12-13
Adesivo | jambo | Xangai 2024,0.04,47,Autographs,2024-12-14
Adesivo | KSCERATO (Dourado) | Xangai 2024,71.18,2,Autographs,2024-12-12
Adesivo | phzy (Holográfico) | Xangai 2024,1.21,21,Autographs,2024-12-13
Adesivo | ZywOo (Dourado) | Xangai 2024,76.21,10,Autographs,2024-12-14
Adesivo | MATYS (Holográfico) | Xangai 2024,0.64,13,Autographs,2024-12-14
Adesivo | torzsi (Holográfico) | Xangai 2024,0.81,21,Autographs,2024-12-14
Adesivo | skullz (Purpurinado) | Xangai 2024,0.63,21,Autographs,2024-12-14
Adesivo | noway (Holográfico) | Xangai 2024,0.88,21,Autographs,2024-12-14
Adesivo | Ex3rcice (Dourado) | Xangai 2024,3.18,11,Autographs,2024-12-14
Adesivo | ZywOo (Purpurinado) | Xangai 2024,0.53,67,Autographs,2024-12-14
Adesivo | sh1ro | Xangai 2024,0.1,39,Autographs,2024-12-14
Adesivo | aliStair | Xangai 2024,0.03,55,Autographs,2024-12-13
Adesivo | FalleN | Xangai 2024,0.28,57,Autographs,2024-12-14
Adesivo | Graviti | Xangai 2024,0.03,259,Autographs,2024-12-12
Adesivo | Twistzz (Dourado) | Xangai 2024,67.9,2,Autographs,2024-12-12
Adesivo | JT (Purpurinado) | Xangai 2024,0.13,19,Autographs,2024-12-14
Adesivo | KRIMZ (Holográfico) | Xangai 2024,1.34,13,Autographs,2024-12-14
Adesivo | degster (Holográfico) | Xangai 2024,0.94,20,Autographs,2024-12-12
Adesivo | FL4MUS (Dourado) | Xangai 2024,10.29,5,Autographs,2024-12-14
