nome,preco,quantidade,tipo,data_scraping
Adesivo | INS | Xangai 2024,0.06,40,Autographs,2024-12-17
Adesivo | iM | Xangai 2024,0.03,324,Autographs,2024-12-17
Adesivo | Djoko (Purpurinado) | Xangai 2024,0.07,72,Autographs,2024-12-13
Adesivo | Twistzz | Xangai 2024,0.37,35,Autographs,2024-12-17
Adesivo | skullz | Xangai 2024,0.07,69,Autographs,2024-12-17
Adesivo | 910 (Purpurinado) | Xangai 2024,1.19,40,Autographs,2024-12-17
Adesivo | jL (Purpurinado) | Xangai 2024,0.24,69,Autographs,2024-12-17
Adesivo | snow (Purpurinado) | Xangai 2024,0.31,15,Autographs,2024-12-17
Adesivo | sjuush (Purpurinado) | Xangai 2024,0.04,69,Autographs,2024-12-16
Adesivo | m0NESY | Xangai 2024,0.25,137,Autographs,2024-12-16
Adesivo | Aleksib (Purpurinado) | Xangai 2024,0.09,69,Autographs,2024-12-17
Adesivo | Ex3rcice (Purpurinado) | Xangai 2024,0.06,92,Autographs,2024-12-14
Cápsula de Autógrafos dos Desafiantes do Xangai 2024,1.5,293,Autographs,2024-12-17
Adesivo | paiN Gaming (Dourado) | Xangai 2024,4.69,9,Challengers,2024-12-17
Adesivo | Fnatic (Dourado) | Xangai 2024,5.65,6,Challengers,2024-12-17
Adesivo | BIG (Holográfico) | Xangai 2024,2.11,16,Challengers,2024-12-17
Adesivo | BIG (Dourado) | Xangai 2024,10.2,6,Challengers,2024-12-17
Adesivo | Complexity Gaming (Holográfico) | Xangai 2024,2.01,9,Challengers,2024-12-17
Adesivo | FURIA (Dourado) | Xangai 2024,6.61,15,Challengers,2024-12-17
Adesivo | Complexity Gaming (Dourado) | Xangai 2024,4.49,17,Challengers,2024-12-16
Adesivo | The MongolZ (Dourado) | Xangai 2024,10.49,12,Challengers,2024-12-17
Adesivo | paiN Gaming (Holográfico) | Xangai 2024,4.57,7,Challengers,2024-12-17
Adesivo | Virtus.pro (Dourado) | Xangai 2024,5.3,10,Challengers,2024-12-17
Adesivo | The MongolZ (Holográfico) | Xangai 2024,1.81,40,Challengers,2024-12-16
Adesivo | Virtus.pro (Holográfico) | Xangai 2024,2.41,24,Challengers,2024-12-17
Adesivo | Team Liquid (Dourado) | Xangai 2024,11.41,17,Challengers,2024-12-17
Adesivo | Complexity Gaming (Purpurinado) | Xangai 2024,0.14,41,Challengers,2024-12-16
Adesivo | FURIA (Purpurinado) | Xangai 2024,0.41,43,Challengers,2024-12-17
Cápsula de Adesivos das Desafiantes do Xangai 2024,0.85,85,Challengers,2024-12-16
Adesivo | The MongolZ (Purpurinado) | Xangai 2024,0.4,60,Challengers,2024-12-17
Adesivo | Fnatic (Holográfico) | Xangai 2024,1.72,20,Challengers,2024-12-16
Adesivo | Fnatic (Purpurinado) | Xangai 2024,0.24,56,Challengers,2024-12-17
Adesivo | Fnatic | Xangai 2024,0.05,95,Challengers,2024-12-17
Adesivo | The MongolZ | Xangai 2024,0.07,194,Challengers,2024-12-17
Adesivo | Team Liquid (Holográfico) | Xangai 2024,3.64,11,Challengers,2024-12-17
Adesivo | Team Liquid | Xangai 2024,0.04,175,Challengers,2024-12-17
Adesivo | paiN Gaming | Xangai 2024,0.03,107,Challengers,2024-12-17
Adesivo | BIG | Xangai 2024,0.03,141,Challengers,2024-12-13
Adesivo | BIG (Purpurinado) | Xangai 2024,0.3,19,Challengers,2024-12-16
Adesivo | paiN Gaming (Purpurinado) | Xangai 2024,0.14,52,Challengers,2024-12-16
Adesivo | Virtus.pro (Purpurinado) | Xangai 2024,0.36,22,Challengers,2024-12-17
Adesivo | FURIA | Xangai 2024,0.05,81,Challengers,2024-12-17
Adesivo | Team Liquid (Purpurinado) | Xangai 2024,0.24,58,Challengers,2024-12-17
Adesivo | MIBR (Dourado) | Xangai 2024,4.14,7,Contenders,2024-12-17
Adesivo | Cloud9 (Dourado) | Xangai 2024,5.42,10,Contenders,2024-12-17
Adesivo | GamerLegion (Holográfico) | Xangai 2024,1.87,12,Contenders,2024-12-17
Adesivo | Imperial Esports (Dourado) | Xangai 2024,4.78,11,Contenders,2024-12-17
Adesivo | Rare Atom (Dourado) | Xangai 2024,37.75,4,Contenders,2024-12-17
Adesivo | FlyQuest (Dourado) | Xangai 2024,8.3,13,Contenders,2024-12-17
Adesivo | Passion UA (Dourado) | Xangai 2024,14.42,14,Contenders,2024-12-17
Adesivo | Rare Atom (Holográfico) | Xangai 2024,12.58,8,Contenders,2024-12-17
Adesivo | MIBR (Holográfico) | Xangai 2024,1.86,30,Contenders,2024-12-14
Adesivo | Perfect World (Dourado) | Xangai 2024,13.22,28,Challengers,2024-12-17
Adesivo | Wildcard (Purpurinado) | Xangai 2024,0.42,42,Contenders,2024-12-17
Adesivo | Wildcard (Holográfico) | Xangai 2024,5.48,14,Contenders,2024-12-17
Adesivo | Imperial Esports (Purpurinado) | Xangai 2024,0.24,71,Contenders,2024-12-17
Adesivo | MIBR | Xangai 2024,0.03,339,Contenders,2024-12-17
Adesivo | Perfect World (Holográfico) | Xangai 2024,5.32,46,Legends,2024-12-17
Adesivo | GamerLegion | Xangai 2024,0.04,141,Contenders,2024-12-17
Adesivo | Wildcard (Dourado) | Xangai 2024,13.5,7,Contenders,2024-12-17
Adesivo | Imperial Esports | Xangai 2024,0.04,118,Contenders,2024-12-17
Adesivo | Wildcard | Xangai 2024,0.07,106,Contenders,2024-12-16
Adesivo | FlyQuest (Purpurinado) | Xangai 2024,0.82,14,Contenders,2024-12-17
Adesivo | Cloud9 | Xangai 2024,0.05,187,Contenders,2024-12-17
Adesivo | Rare Atom | Xangai 2024,0.16,136,Contenders,2024-12-17
Adesivo | MIBR (Purpurinado) | Xangai 2024,0.16,30,Contenders,2024-12-17
Adesivo | GamerLegion (Purpurinado) | Xangai 2024,0.14,77,Contenders,2024-12-17
Adesivo | Perfect World (Purpurinado) | Xangai 2024,0.43,107,Challengers,2024-12-17
Adesivo | GamerLegion (Dourado) | Xangai 2024,3.4,16,Contenders,2024-12-17
Adesivo | Perfect World | Xangai 2024,0.05,186,Challengers,2024-12-17
Adesivo | Cloud9 (Purpurinado) | Xangai 2024,0.8,19,Contenders,2024-12-17
Adesivo | Passion UA | Xangai 2024,0.1,61,Contenders,2024-12-17
Adesivo | Passion UA (Purpurinado) | Xangai 2024,0.37,53,Contenders,2024-12-16
Adesivo | FlyQuest | Xangai 2024,0.09,162,Contenders,2024-12-17
Adesivo | FlyQuest (Holográfico) | Xangai 2024,8.14,7,Contenders,2024-12-17
Adesivo | Complexity Gaming | Xangai 2024,0.03,91,Challengers,2024-12-16
Adesivo | Virtus.pro | Xangai 2024,0.04,165,Challengers,2024-12-17
Adesivo | FURIA (Holográfico) | Xangai 2024,8.39,13,Challengers,2024-12-17
Adesivo | Cloud9 (Holográfico) | Xangai 2024,5.2,16,Contenders,2024-12-17
Adesivo | Imperial Esports (Holográfico) | Xangai 2024,2.11,15,Contenders,2024-12-17
Adesivo | Passion UA (Holográfico) | Xangai 2024,4.65,10,Contenders,2024-12-17
Adesivo | Rare Atom (Purpurinado) | Xangai 2024,1.18,36,Contenders,2024-12-17
Adesivo | Team Spirit (Purpurinado) | Xangai 2024,1.03,119,Legends,2024-12-17
Adesivo | Natus Vincere (Purpurinado) | Xangai 2024,0.21,114,Legends,2024-12-16
Adesivo | G2 Esports (Purpurinado) | Xangai 2024,0.52,117,Legends,2024-12-17
Adesivo | FaZe Clan (Purpurinado) | Xangai 2024,1.41,34,Legends,2024-12-14
Adesivo | HEROIC (Holográfico) | Xangai 2024,0.81,44,Legends,2024-12-17
Adesivo | Team Spirit (Holográfico) | Xangai 2024,7.6,48,Legends,2024-12-17
Adesivo | chelo (Holográfico) | Xangai 2024,2.61,8,Autographs,2024-12-14
Adesivo | MATYS (Dourado) | Xangai 2024,9.89,4,Autographs,2024-12-16
Adesivo | drop (Dourado) | Xangai 2024,7.09,6,Autographs,2024-12-17
Adesivo | Liazz (Purpurinado) | Xangai 2024,0.09,28,Autographs,2024-12-16
Adesivo | tabseN (Purpurinado) | Xangai 2024,0.1,27,Autographs,2024-12-17
Adesivo | Summer (Dourado) | Xangai 2024,36.7,1,Autographs,2024-12-17
Adesivo | FlameZ (Dourado) | Xangai 2024,3.12,16,Autographs,2024-12-16
Adesivo | EliGE (Purpurinado) | Xangai 2024,0.34,22,Autographs,2024-12-17
Adesivo | electronic (Dourado) | Xangai 2024,10.15,8,Autographs,2024-12-16
Adesivo | electronic (Purpurinado) | Xangai 2024,0.28,16,Autographs,2024-12-17
Adesivo | blameF (Purpurinado) | Xangai 2024,0.14,10,Autographs,2024-12-17
Adesivo | skullz (Holográfico) | Xangai 2024,3.94,5,Autographs,2024-12-17
Adesivo | Senzu (Holográfico) | Xangai 2024,2.65,20,Autographs,2024-12-17
Adesivo | fEAR (Dourado) | Xangai 2024,10.59,3,Autographs,2024-12-17
Adesivo | dexter (Holográfico) | Xangai 2024,15.0,15,Autographs,2024-12-17
Adesivo | VINI (Dourado) | Xangai 2024,8.82,6,Autographs,2024-12-16
Adesivo | bLitz (Purpurinado) | Xangai 2024,0.2,40,Autographs,2024-12-16
Adesivo | zont1x (Dourado) | Xangai 2024,13.29,17,Autographs,2024-12-17
Adesivo | fame (Holográfico) | Xangai 2024,1.18,9,Autographs,2024-12-14
Adesivo | kauez (Dourado) | Xangai 2024,9.86,5,Autographs,2024-12-17
Adesivo | aNdu (Purpurinado) | Xangai 2024,0.09,27,Autographs,2024-12-17
Adesivo | ropz (Dourado) | Xangai 2024,54.28,12,Autographs,2024-12-16
Adesivo | Summer (Holográfico) | Xangai 2024,4.3,14,Autographs,2024-12-17
Adesivo | VINI (Holográfico) | Xangai 2024,3.14,17,Autographs,2024-12-14
Adesivo | TRY (Holográfico) | Xangai 2024,0.98,18,Autographs,2024-12-17
Adesivo | mzinho (Dourado) | Xangai 2024,205.28,4,Autographs,2024-12-16
Adesivo | Techno4K | Xangai 2024,0.27,29,Autographs,2024-12-12
Adesivo | saffee (Holográfico) | Xangai 2024,0.73,33,Autographs,2024-12-16
Adesivo | mzinho | Xangai 2024,0.19,25,Autographs,2024-12-14
Adesivo | NiKo (Dourado) | Xangai 2024,282.26,5,Autographs,2024-12-14
Adesivo | JBa (Holográfico) | Xangai 2024,17.54,4,Autographs,2024-12-17
Adesivo | stanislaw (Dourado) | Xangai 2024,9.44,5,Autographs,2024-12-17
Adesivo | ztr (Dourado) | Xangai 2024,6.61,12,Autographs,2024-12-16
Adesivo | w0nderful (Holográfico) | Xangai 2024,0.58,77,Autographs,2024-12-17
Adesivo | ICY (Holográfico) | Xangai 2024,2.13,15,Autographs,2024-12-17
Adesivo | frozen (Holográfico) | Xangai 2024,1.23,40,Autographs,2024-12-17
Adesivo | JDC (Purpurinado) | Xangai 2024,0.06,22,Autographs,2024-12-17
Adesivo | Boombl4 (Dourado) | Xangai 2024,4.8,4,Autographs,2024-12-17
Adesivo | xertioN (Holográfico) | Xangai 2024,0.38,34,Autographs,2024-12-17
Adesivo | somebody (Dourado) | Xangai 2024,115.17,2,Autographs,2024-12-17
Adesivo | b1t (Purpurinado) | Xangai 2024,0.08,68,Autographs,2024-12-17
Adesivo | Brollan (Holográfico) | Xangai 2024,0.59,43,Autographs,2024-12-17
Adesivo | brnz4n (Gold) | Shanghai 2024,10.46,3,Autographs,2024-12-14
Adesivo | EliGE | Xangai 2024,0.05,39,Autographs,2024-12-17
Adesivo | biguzera | Xangai 2024,0.04,50,Autographs,2024-12-17
Adesivo | zont1x (Holográfico) | Xangai 2024,1.64,22,Autographs,2024-12-16
Adesivo | torzsi (Dourado) | Xangai 2024,4.5,18,Autographs,2024-12-17
Adesivo | kauez | Xangai 2024,0.04,51,Autographs,2024-12-17
Adesivo | zeRRoFIX (Purpurinado) | Xangai 2024,0.08,28,Autographs,2024-12-17
Adesivo | s-chilla | Xangai 2024,0.04,82,Autographs,2024-12-17
Adesivo | NQZ | Xangai 2024,0.03,56,Autographs,2024-12-17
Adesivo | rigoN | Xangai 2024,0.03,56,Autographs,2024-12-16
Adesivo | xertioN (Dourado) | Xangai 2024,5.26,10,Autographs,2024-12-17
Adesivo | Brollan (Purpurinado) | Xangai 2024,0.04,103,Autographs,2024-12-17
Adesivo | chopper (Holográfico) | Xangai 2024,1.42,43,Autographs,2024-12-17
Adesivo | Maka (Purpurinado) | Xangai 2024,0.07,75,Autographs,2024-12-16
Adesivo | FlameZ (Purpurinado) | Xangai 2024,0.04,72,Autographs,2024-12-16
Adesivo | Techno4K (Holográfico) | Xangai 2024,0.96,14,Autographs,2024-12-17
Adesivo | Grim (Dourado) | Xangai 2024,6.85,8,Autographs,2024-12-17
Adesivo | Sonic (Dourado) | Xangai 2024,5.07,9,Autographs,2024-12-17
Adesivo | insani (Purpurinado) | Xangai 2024,0.26,38,Autographs,2024-12-17
Adesivo | VINI | Xangai 2024,0.05,35,Autographs,2024-12-12
Adesivo | Liazz | Xangai 2024,0.04,83,Autographs,2024-12-17
Adesivo | lux (Purpurinado) | Xangai 2024,0.12,33,Autographs,2024-12-17
Adesivo | Senzu | Xangai 2024,0.08,43,Autographs,2024-12-17
Adesivo | afro (Dourado) | Xangai 2024,11.54,6,Autographs,2024-12-17
Adesivo | n0rb3r7 | Xangai 2024,0.04,40,Autographs,2024-12-17
Adesivo | tabseN (Holográfico) | Xangai 2024,2.47,7,Autographs,2024-12-17
Adesivo | hallzerk | Xangai 2024,0.03,46,Autographs,2024-12-14
Adesivo | chopper | Xangai 2024,0.03,287,Autographs,2024-12-17
Adesivo | stanislaw | Xangai 2024,0.03,54,Autographs,2024-12-17
Adesivo | fame | Xangai 2024,0.05,49,Autographs,2024-12-17
Adesivo | noway | Xangai 2024,0.04,55,Autographs,2024-12-17
Adesivo | NertZ | Xangai 2024,0.03,463,Autographs,2024-12-17
Adesivo | drop | Xangai 2024,0.07,22,Autographs,2024-12-17
Adesivo | NiKo (Purpurinado) | Xangai 2024,2.3,91,Autographs,2024-12-17
Adesivo | Ex3rcice | Xangai 2024,0.03,536,Autographs,2024-12-17
Adesivo | aNdu | Xangai 2024,0.04,69,Autographs,2024-12-16
Adesivo | brnz4n | Shanghai 2024,0.04,72,Autographs,2024-12-16
Adesivo | broky (Holográfico) | Xangai 2024,1.38,18,Autographs,2024-12-17
Adesivo | aNdu (Holográfico) | Xangai 2024,1.15,18,Autographs,2024-12-17
Adesivo | syrsoN (Purpurinado) | Xangai 2024,0.1,31,Autographs,2024-12-17
Adesivo | jL | Xangai 2024,0.05,334,Autographs,2024-12-17
Adesivo | Aleksib (Holográfico) | Xangai 2024,1.04,65,Autographs,2024-12-17
Adesivo | bLitz | Xangai 2024,0.04,37,Autographs,2024-12-16
Adesivo | Ex3rcice (Holográfico) | Xangai 2024,2.73,13,Autographs,2024-12-17
Adesivo | Volt (Purpurinado) | Xangai 2024,0.23,17,Autographs,2024-12-17
Adesivo | Jame | Xangai 2024,0.12,85,Autographs,2024-12-16
Adesivo | FlameZ | Xangai 2024,0.03,501,Autographs,2024-12-17
Adesivo | Heavygod | Xangai 2024,0.04,117,Autographs,2024-12-17
Adesivo | mezii (Dourado) | Xangai 2024,2.56,17,Autographs,2024-12-17
Adesivo | MATYS | Xangai 2024,0.09,23,Autographs,2024-12-17
Adesivo | felps | Xangai 2024,0.04,65,Autographs,2024-12-17
Adesivo | m0NESY (Holográfico) | Xangai 2024,9.58,33,Autographs,2024-12-17
Adesivo | saffee | Xangai 2024,0.03,221,Autographs,2024-12-17
Adesivo | Aleksib | Xangai 2024,0.04,155,Autographs,2024-12-17
Adesivo | broky | Xangai 2024,0.03,252,Autographs,2024-12-16
Adesivo | decenty | Xangai 2024,0.03,135,Autographs,2024-12-17
Adesivo | chelo | Xangai 2024,0.03,54,Autographs,2024-12-17
Adesivo | apEX (Purpurinado) | Xangai 2024,0.05,145,Autographs,2024-12-17
Adesivo | dexter | Xangai 2024,0.8,224,Autographs,2024-12-17
Adesivo | w0nderful (Purpurinado) | Xangai 2024,0.07,91,Autographs,2024-12-16
Cápsula de Adesivos das Desafiantes Regionais do Xangai 2024,0.82,798,Contenders,2024-12-17
Adesivo | 3DMAX (Holográfico) | Xangai 2024,3.34,37,Legends,2024-12-17
Adesivo | Techno4K (Dourado) | Xangai 2024,13.29,4,Autographs,2024-12-17
Adesivo | EliGE (Holográfico) | Xangai 2024,2.14,15,Autographs,2024-12-17
Adesivo | decenty (Dourado) | Xangai 2024,9.54,6,Autographs,2024-12-17
Adesivo | snow (Dourado) | Xangai 2024,20.56,6,Autographs,2024-12-17
Adesivo | Jimpphat (Dourado) | Xangai 2024,7.64,10,Autographs,2024-12-17
Adesivo | Boombl4 (Purpurinado) | Xangai 2024,0.11,17,Autographs,2024-12-17
Adesivo | JT (Holográfico) | Xangai 2024,2.04,7,Autographs,2024-12-17
Adesivo | Spinx (Dourado) | Xangai 2024,5.58,11,Autographs,2024-12-14
Adesivo | Kaze (Holográfico) | Xangai 2024,16.61,14,Autographs,2024-12-14
Adesivo | Ax1Le (Holográfico) | Xangai 2024,1.62,12,Autographs,2024-12-17
Adesivo | magixx (Dourado) | Xangai 2024,61.71,7,Autographs,2024-12-17
Adesivo | snow (Holográfico) | Xangai 2024,2.46,8,Autographs,2024-12-17
Adesivo | biguzera (Purpurinado) | Xangai 2024,0.15,26,Autographs,2024-12-17
Adesivo | noway (Purpurinado) | Xangai 2024,0.09,24,Autographs,2024-12-17
Adesivo | Kaze | Xangai 2024,0.21,55,Autographs,2024-12-17
Adesivo | somebody (Purpurinado) | Xangai 2024,1.43,39,Autographs,2024-12-17
Adesivo | donk (Dourado) | Xangai 2024,836.47,3,Autographs,2024-12-17
Adesivo | drop (Purpurinado) | Xangai 2024,0.21,22,Autographs,2024-12-17
Adesivo | yuurih (Purpurinado) | Xangai 2024,0.23,35,Autographs,2024-12-17
Adesivo | Ax1Le (Dourado) | Xangai 2024,8.64,10,Autographs,2024-12-17
Adesivo | fame (Dourado) | Xangai 2024,8.48,7,Autographs,2024-12-11
Adesivo | tabseN | Xangai 2024,0.04,33,Autographs,2024-12-17
Adesivo | Summer (Purpurinado) | Xangai 2024,0.4,24,Autographs,2024-12-14
Adesivo | bLitz (Dourado) | Xangai 2024,18.76,5,Autographs,2024-12-17
Adesivo | bodyy (Holográfico) | Xangai 2024,1.1,21,Autographs,2024-12-17
Adesivo | rigoN (Holográfico) | Xangai 2024,1.44,9,Autographs,2024-12-14
Adesivo | FL4MUS (Purpurinado) | Xangai 2024,0.28,32,Autographs,2024-12-16
Adesivo | iM (Purpurinado) | Xangai 2024,0.06,92,Autographs,2024-12-17
Adesivo | ChildKing (Purpurinado) | Xangai 2024,1.23,18,Autographs,2024-12-17
Adesivo | VINI (Purpurinado) | Xangai 2024,0.3,37,Autographs,2024-12-14
Adesivo | ztr (Holográfico) | Xangai 2024,1.57,19,Autographs,2024-12-17
Adesivo | NertZ (Purpurinado) | Xangai 2024,0.04,63,Autographs,2024-12-17
Adesivo | susp (Holográfico) | Xangai 2024,1.53,7,Autographs,2024-12-17
Adesivo | huNter- (Holográfico) | Xangai 2024,2.39,25,Autographs,2024-12-16
Adesivo | 910 | Xangai 2024,0.26,52,Autographs,2024-12-17
Adesivo | karrigan | Xangai 2024,0.06,178,Autographs,2024-12-17
Adesivo | FalleN (Purpurinado) | Xangai 2024,1.43,33,Autographs,2024-12-17
Adesivo | w0nderful (Dourado) | Xangai 2024,8.85,12,Autographs,2024-12-14
Adesivo | aliStair (Purpurinado) | Xangai 2024,0.11,48,Autographs,2024-12-17
Adesivo | jackasmo | Xangai 2024,0.03,93,Autographs,2024-12-17
Adesivo | TeSeS (Purpurinado) | Xangai 2024,0.04,94,Autographs,2024-12-16
Adesivo | ultimate | Xangai 2024,0.2,46,Autographs,2024-12-17
Adesivo | donk (Purpurinado) | Xangai 2024,11.41,27,Autographs,2024-12-14
Adesivo | felps (Purpurinado) | Xangai 2024,0.09,57,Autographs,2024-12-17
Adesivo | stanislaw (Holográfico) | Xangai 2024,1.91,8,Autographs,2024-12-17
Adesivo | FL1T (Purpurinado) | Xangai 2024,0.1,22,Autographs,2024-12-14
Adesivo | sl3nd | Xangai 2024,0.03,64,Autographs,2024-12-17
Adesivo | JDC | Xangai 2024,0.04,25,Autographs,2024-12-13
Adesivo | jambo | Xangai 2024,0.04,75,Autographs,2024-12-17
Adesivo | KSCERATO (Dourado) | Xangai 2024,94.62,2,Autographs,2024-12-17
Adesivo | phzy (Holográfico) | Xangai 2024,1.28,21,Autographs,2024-12-16
Adesivo | ZywOo (Dourado) | Xangai 2024,57.7,7,Autographs,2024-12-17
Adesivo | MATYS (Holográfico) | Xangai 2024,1.18,10,Autographs,2024-12-16
Adesivo | torzsi (Holográfico) | Xangai 2024,0.71,28,Autographs,2024-12-17
Adesivo | skullz (Purpurinado) | Xangai 2024,0.36,32,Autographs,2024-12-17
Adesivo | noway (Holográfico) | Xangai 2024,0.82,19,Autographs,2024-12-17
Adesivo | Ex3rcice (Dourado) | Xangai 2024,4.1,11,Autographs,2024-12-17
Adesivo | ZywOo (Purpurinado) | Xangai 2024,0.53,67,Autographs,2024-12-14
Adesivo | sh1ro | Xangai 2024,0.1,39,Autographs,2024-12-14
Adesivo | aliStair | Xangai 2024,0.03,76,Autographs,2024-12-16
Adesivo | FalleN | Xangai 2024,0.42,64,Autographs,2024-12-17
Adesivo | Graviti | Xangai 2024,0.03,483,Autographs,2024-12-17
Adesivo | Twistzz (Dourado) | Xangai 2024,51.59,3,Autographs,2024-12-17
Adesivo | JT (Purpurinado) | Xangai 2024,0.09,32,Autographs,2024-12-17
Adesivo | KRIMZ (Holográfico) | Xangai 2024,1.01,18,Autographs,2024-12-17
Adesivo | degster (Holográfico) | Xangai 2024,0.58,42,Autographs,2024-12-16
Adesivo | FL4MUS (Dourado) | Xangai 2024,31.46,1,Autographs,2024-12-17
